subject,word,syllable,start_time,end_time,word_len_syls,syl_position,closed_syl,is_initial,is_final,is_penultimate,is_first_heavy,is_last_heavy,preceding_heavy,following_heavy,gesture,maxf0,minf0,excursion_size,meanf0,finalf0,mean_intensity,duration,max_velocity,final_velocity,maxf0_loc_ms,maxf0_loc_ratio,minf0_loc_ms,minf0_loc_ratio
A,ba.li.lar.gha,ba,85.99,86.14,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,182.04720815809543,165.43526378206812,1.6565499283729164,169.7761265677723,169.5277448879341,67.91552344567519,150.00000000000568,20.91246568231905,-11.62498500050076,90.92876414257488,0.6061917609504763,28.881402776292475,0.19254268517527587
A,ba.li.lar.gha,li,86.14,86.22,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,169.55834653417602,165.87524046505976,0.3801989513873014,168.45947219226633,169.08457933726882,71.33582234864026,79.9999999999983,-7.9142537869808525,-7.34779336500551,30.836555920942033,0.3854569490117836,79.9999999999983,1
A,ba.li.lar.gha,lar,86.22,86.37,4,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,165.87524046505976,154.3617876888574,1.2453947983364149,159.3737957068517,154.38932355139212,67.39017728528849,149.99999999999147,136.4739322301881,24.8406533159274,0,0,124.3941963907389,0.8292946426049731
A,ba.li.lar.gha,ʁa,86.37,86.47,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,354.36115300421045,157.9248905713418,13.99178260723701,155.0180982423023,294.3386609343969,54.330936314313945,100.00000000000853,143.59877399101745,98.64341830558944,100.00000000000853,1,0,0
A,ö.gü.tey.li,ø,86.47,86.53,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,358.7095330212644,166.41076033302366,13.296808364266631,282.9534041397238,253.12968684385277,70.66773291219613,60.000000000002274,-212.28636798113416,-206.52124403277116,4.043552969079656,0.06739254948465838,60.000000000002274,1
A,ö.gü.tey.li,ɡy,86.53,86.64,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,170.2994067965115,166.34684549541535,0.4065468196395443,168.818266054432,169.53302560688363,68.94890077095947,109.99999999999945,-25.04326276129448,1.1740754418236523,47.93649179063664,0.43578628900578986,9.806191052803117,0.08914719138911968
A,ö.gü.tey.li,tɛj,86.64,86.92,4,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,170.01747339414584,153.89190429678325,1.7251882445683178,157.50504886119603,154.4392835028691,64.14478167765944,280.00000000000114,-15.588820319314165,-1.0097177818777074,0,0,233.65328985849487,0.8344760352089069
A,ö.gü.tey.li,li,86.92,87.2,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,154.63952567251474,149.14006632487474,0.6268947509876233,151.55627863474862,149.81960496275806,61.25440428566881,279.9999999999869,9.018254467037892,9.008254467036489,0,0,229.17630978561476,0.8184868206629481
A,dep,dɛp,87.23,87.56,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,159.72645037639342,152.80240259257815,0.7672321452189879,159.82286634422476,153.50613586013992,54.83091256389301,337.0000000000033,11.145972491403915,3.493691831564126,39.97380119173499,0.11861662074698696,337.0000000000033,1
A,ti.rish.chan.liq,ti,113.13,113.19,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,179.14141673693905,162.0568438222273,1.735187669729898,174.4581733641934,181.99187718104687,65.35225235935138,60.000000000002274,30.556764659365207,-12.066891764202394,27.2749827123846,0.4545830452063928,0,0
A,ti.rish.chan.liq,riʃ,113.19,113.36,4,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,168.26050600819332,157.20338752340444,1.176771382988779,162.11068263277878,157.2953286585386,64.02069568331028,170.0000000000017,13.382673087295572,4.165433715627505,0,0,143.72315067329566,0.8454302980782012
A,ti.rish.chan.liq,t͡ʃan,113.36,113.53,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,168.9841351907385,159.38971479796456,1.011951246432954,163.47299391021022,160.17306267208508,62.58447506661711,170.0000000000017,13.781684424924045,-3.741965024350725,71.87050035581422,0.42276764915184406,162.6694711304424,0.9568792419437692
A,ti.rish.chan.liq,liq,113.53,113.66,4,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,165.3593792213348,138.67505321697064,3.046759184836967,154.23503146701103,141.40385625895155,65.8453734577181,129.99999999999545,-23.526692001773753,-1.2493661167878751,59.33403888285227,0.45641568371426416,113.4543901649323,0.8727260781918175
A,hem,hɛm,120.48,120.67,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,316.8415445495711,174.45725550635083,10.330654994930986,267.05130356553497,313.53312871365307,77.57659568241667,189.99999999999773,110.21483301433044,-51.346100073609634,163.32294996630026,0.8595944735068537,0,0
A,za.lim,za,120.67,120.98,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,280.262239147768,230.4286502653647,3.389487269733296,252.0888729521568,260.8080579396467,77.12222118844363,310.0000000000023,-58.92045397208214,28.09785058995748,310.0000000000023,1,111.45117387276572,0.35951991571859643
A,za.lim,lim,120.98,121.11,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,294.45427967822246,239.24531852073227,3.5946353691126234,269.4909621961893,249.88507813131423,74.20619429531568,129.99999999999545,-40.03374164284591,-21.40573720465226,27.946185013817622,0.2149706539524508,129.99999999999545,1
A,o.qut.qu.chi.mu,o,121.11,121.19,5,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,247.14750028786025,238.8599975094004,0.5904846306000078,244.2614963474683,245.26110333622736,76.4222113153471,79.9999999999983,-13.632003949535854,-3.108677566871784,46.30930174911896,0.5788662718639993,3.0295901690635674,0.0378698771132954
A,o.qut.qu.chi.mu,qut,121.19,121.32,5,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,242.94481390806297,227.7665102407692,1.1168760072088482,233.21039841221025,230.4787203917644,66.8883041636642,129.99999999999545,-14.01063940135488,-6.468697695518232,0,0,129.99999999999545,1
A,o.qut.qu.chi.mu,qu,121.32,121.46,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,256.9868824958083,218.37380870442175,2.8187386596409034,237.36119813280155,254.67939489216556,67.75026001076178,140.00000000000057,33.066841943948454,-13.344544750573242,101.07541193045222,0.7219672280746557,47.35811075481422,0.3382722196772431
A,o.qut.qu.chi.mu,t͡ʃi,121.46,121.69,5,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,268.8553112032866,187.7324048252503,6.2178272919393915,223.3131128394483,231.33487096153837,64.11108864452905,230.000000000004,90.2985587063037,78.73820593570505,230.000000000004,1,169.0550450448569,0.735021934977626
A,o.qut.qu.chi.mu,mu,121.69,121.75,5,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,270.57146614234506,224.16376270651335,3.2574795178387568,263.246670975339,257.25860964308737,68.71588021381379,60.000000000002274,-20.6121660458964,-18.275620637412537,6.268511194107873,0.1044751865684606,60.000000000002274,1
A,za.lim,za,125.09,125.44,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,271.4045635400313,244.21673479936143,1.8273949885071696,256.86965008662673,257.0421528938516,80.26185727043541,350.0000000000085,31.869704872991957,0.9001646311660817,37.77434739983221,0.10792670685666082,247.9320017984179,0.7083771479954625
A,za.lim,lim,125.44,125.58,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,274.1402310091054,241.5130191976013,2.193757222096677,264.61085204901735,270.4784510371702,75.19331329132415,140.00000000000057,-16.507868279862805,-13.165367242721098,98.92900957933648,0.7066357827095434,130.60881266757465,0.932920090482672
A,bol.sa,bol,125.58,125.85,2,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,264.05212030490526,239.0541105916309,1.7218261528087453,249.44890017296518,240.2589233125495,76.54520020486197,269.999999999996,7.477304145606989,-5.44025828284014,17.207820990435607,0.06373267033494763,269.999999999996,1
A,bol.sa,sa,125.85,126.22,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,428.8403749310312,233.93144900402592,10.492258974347722,303.3474064674513,399.6737152858968,77.0377943841052,370.639777105751,71.6845012621561,-5.889550102201861,351.86484019587283,0.949344517049714,13.608578606550736,0.0367164547551191
A,a.lim,a,127.06,127.32,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,228.36097116961903,73.47500665273742,19.631887359726385,159.63208686161286,145.48014719322336,78.45865722660551,260.0000000000051,-239.72438883134947,-135.1643378730073,2.891814873777321,0.01112236489914332,75.01223701993354,0.28850860392281563
A,a.lim,lim,127.32,127.47,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,135.91462385742037,75.81537171834348,10.10566080080558,93.11172367735419,109.84636239229064,78.05978672927962,149.99999999999147,-141.07018876812413,110.65070226830908,149.99999999999147,1,39.014241846288655,0.26009494564193913
A,bo.lar,bo,127.47,127.53,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,215.2499446779278,131.69333152529657,8.505966867038838,160.50178764980438,135.99817609524067,74.93915820379604,60.000000000002274,124.95525731386554,112.32812378556466,60.000000000002274,1,10.100523064210163,0.16834205107016303
A,bo.lar,lar,127.53,128.31,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,284.08214433513484,128.87637482278848,13.683844048689028,187.39979593391755,211.73175888787887,77.3745238240731,777.1999999999935,154.37421649565312,0.4548200987694422,677.5796689623519,0.8718214989222306,69.30141384746946,0.08916805693189661
A,za.lim,za,128.43,128.82,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,259.89562949814444,174.51172466457817,6.8953008621430385,222.8772035917148,250.35165901551744,74.62636401197364,382.5346522167479,-66.3039919749507,4.429295630032091,20.18332665750222,0.05276208714829356,181.8305896720176,0.4753310284920034
A,za.lim,lim,128.82,128.98,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,252.9896752074437,244.8599875606187,0.5654575797522607,250.4397629034564,248.905313749032,71.54475334437704,159.9999999999966,-9.93374972302841,-0.7868191660330555,66.77359397650662,0.4173349623531752,115.48915705733975,0.7218072316083889
A,o.qut.qu.chi.mu,o,128.98,129.04,5,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,248.9410149374158,240.08416755064684,0.6271641283817573,243.0214090381726,240.8936544923916,77.99140259164705,60.000000000002274,-92.7151120081918,-11.564417993381351,0,0,46.636020341651374,0.7772670056941601
A,o.qut.qu.chi.mu,qut,129.04,129.21,5,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,249.4580890357206,97.42837006741604,16.276603392817883,166.0413964013882,140.60835631346194,65.68386447234543,169.9999999999875,-226.32305273705245,212.647971781106,5.341602035485948,0.0314211884440373,95.45110330390116,0.5614770782582834
A,o.qut.qu.chi.mu,qu,129.21,129.27,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,250.9935123390967,230.45754397624825,1.4777889508858877,238.13509662305248,234.171491465999,74.8683120749524,60.000000000002274,71.38393950002182,-0.29139162070840285,12.098593507488433,0.2016432251247995,60.000000000002274,1
A,o.qut.qu.chi.mu,t͡ʃi,129.27,129.4,5,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,328.6340308307095,230.0124173082272,6.177241617483247,260.72389705230665,319.2101673574731,74.64268843592974,130.00000000002387,81.88850840841194,34.37137282180522,109.15232464569158,0.8396332665051657,58.418336990200714,0.44937182300146145
A,o.qut.qu.chi.mu,mu,129.4,129.53,5,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,289.5632475373926,232.68652399344063,3.7858901045097912,259.57247577486584,237.7627123630269,72.71456675806321,129.99999999999545,-44.086385282586306,-15.002389603037471,0,0,129.99999999999545,1
A,la.zim,la,129.53,129.72,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,249.670323914584,220.17022183235952,2.176859934221051,232.72046485577494,244.39424818721693,77.66391852812207,189.99999999999773,20.24599701714824,13.579934524762097,186.2153323296809,0.9800806964720165,67.10428168429416,0.35318042991734194
A,la.zim,zim,129.72,129.94,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,261.39842227366034,208.40930613381607,3.921968802220766,239.89131058709407,223.38141370697775,69.02009738516246,219.9999999999989,-42.704773893867525,-42.685964475234265,121.50393746583175,0.5522906248446927,219.9999999999989,1
A,he,hɛ,129.94,130.1,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,344.5490064322313,203.69553201417568,9.099538338078764,310.4122009529124,343.0562955180559,74.42384537455114,159.9999999999966,116.23893671661514,2.1570047765375513,118.38903165912028,0.7399314478695176,9.717904167757752,0.06073690104848724
A,shu.ni,ʃu,130.1,130.17,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,352.52911251736606,279.6109022901825,4.011861468780406,327.4315982543866,325.6760822670275,67.49982609432942,69.99999999999318,-88.96899396949105,-77.95155508390556,25.26272861865664,0.36089612312370145,69.99999999999318,1
A,shu.ni,ni,130.17,130.31,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,279.6109022901825,191.50092214264504,6.552831295179621,222.80050109502875,208.08023221569263,71.42147554941263,140.00000000001478,-97.36805734741196,65.24478103002002,0,0,75.1779077401693,0.5369850552868669
A,un.tup,un,130.31,130.37,2,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,287.20178680660587,230.42118312751103,3.813496461663787,271.5694537832447,298.9198648024574,71.23755088483973,60.000000000002274,82.25692590044055,23.006718906541177,37.71967984013713,0.6286613306689284,0,0
A,un.tup,tup,130.37,130.5,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,295.55374833786095,272.95559300555465,1.377051103166643,273.36160310222647,290.28952883252,64.73272329428463,129.99999999999545,10.55383718279113,10.402196632234611,129.99999999999545,1,10.556641878281424,0.08120493752524457
A,qal.mang.lar,qal,130.5,130.67,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,314.2796305113137,205.04581564259095,7.393229596991278,265.6371221626688,301.3395692210198,71.37836091936657,169.9999999999875,97.7455486310938,84.77603883847917,161.37316566585014,0.9492539156815412,107.80192012299494,0.6341289419000169
A,qal.mang.lar,maŋ,130.67,130.87,3,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,298.3305101877439,220.7495880952317,5.214009400631525,251.81825543503564,237.57284163563963,73.0366314057139,200.00000000001705,-61.73470494626274,7.503653396876823,0,0,91.49064045016075,0.45745320225076475
A,qal.mang.lar,lar,130.87,131.19,3,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,257.9774478380085,121.71962790289592,13.004197480514904,211.74398987852004,242.66443874143195,69.9382513713632,321.59999999998945,-142.15609015903152,8.717980707541699,321.59999999998945,1,72.81737193542881,0.2264221764161418
A,ma.qul,ma,136.03,136.27,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,257.3334480055726,99.71365774279806,16.413311531833077,194.10044223661933,201.5652773401992,75.22644840438628,244.1276588902781,-178.550384413374,69.37085939893666,244.1276588902781,1,70.56570118189143,0.2890524633819014
A,ma.qul,qul,136.27,136.44,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,362.99313294095606,216.43303070691215,8.952258772191994,298.41857828790035,364.5589606207648,76.01765154135694,169.96229416412234,-188.87670671587,-176.42984019536982,135.26238562937465,0.7958376079506194,169.96229416412234,1
A,ma.qul,ma,136.44,136.73,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,286.7280825856771,172.1520658807468,8.831996609157232,197.97710917991932,253.9193050171916,72.83490483804337,281.2103412533702,-146.40063321763228,102.02630305358926,273.5500341172781,0.9727595112542814,216.07557082512585,0.7683770442511644
A,ma.qul,qul,136.73,136.91,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,276.46910222382854,161.48705090971026,9.308397254428495,193.69138156619508,162.37328488404202,68.89005510183493,180.97974732359037,-127.69781206399551,26.14294352969545,0,0,132.89874091390175,0.7343293538601303
A,reh.met,rɛh,136.91,137.16,2,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,191.88947556963615,173.5689855170231,1.7371968830036657,185.20743596964581,191.24442198582025,66.87057972424665,250,-23.41198917186215,1.133119953630188,234.3019043098593,0.9372076172394372,0,0
A,reh.met,mɛt,137.16,137.38,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,190.8975583934177,163.83697720852567,2.646451771301052,171.12527228857965,168.78471576970182,69.57099973511454,219.9999999999989,-38.56308385386569,11.854434080585394,0,0,88.04776171433559,0.4002170987015275
A,reh.met,rɛh,137.38,137.57,2,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,196.84635014382232,172.7012459401382,2.265497660147112,178.5670241185258,185.30855382227017,64.75557567580196,189.99999999999773,-26.750671866794377,16.69933536235196,189.99999999999773,1,0,0
A,reh.met,mɛt,137.57,137.68,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,198.7472944395884,170.71592714739648,2.632050700971803,176.8119189114807,170.82698908765374,70.62805043140243,109.99999999998522,-33.73035874311319,1.3792142505374478,0.02739094745152215,2.4900861319568e-4,81.7911226864112,0.7435556607856563
A,shu,ʃu,137.68,137.81,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,191.74998807487577,172.27194775574168,1.854464297108496,188.6107199952874,191.9221632352782,61.96686808232454,129.99999999999545,23.57982490045241,-12.876495910696082,93.07077085011883,0.7159290065394007,0,0
A,dey.di.ghi.nim,dɛj,137.81,138.03,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,249.98739712769495,172.41337585953102,6.431803936187194,231.0015005940527,246.9891183453249,70.97559497367583,219.9999999999989,63.66371693869655,0.03376005701932505,148.73371104448552,0.6760623229294831,18.075162622949392,0.08215983010431585
A,dey.di.ghi.nim,di,138.03,138.09,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,248.5322557921647,242.0648065262605,0.4564771343966907,246.79753844794917,247.3677586889393,65.51680509414736,60.000000000002274,-6.458398675179252,-6.263673367707432,4.946113748161451,0.08243522913602107,60.000000000002274,1
A,dey.di.ghi.nim,ʁi,138.09,138.21,4,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,254.2967147271939,240.459595906164,0.9686198830854168,246.19581786326611,250.02292701985547,65.62039724031499,120.00000000000456,9.47615954777553,7.621282214346024,120.00000000000456,1,36.02945380040978,0.30024544833673683
A,dey.di.ghi.nim,nim,138.21,138.36,4,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,283.5118960082876,242.4860980333941,2.7060867913129183,271.69710628463906,277.87963810202933,63.928504874421,150.00000000000568,28.91849860776319,-20.339832652286585,73.28201151358371,0.4885467434238729,19.40282965014717,0.1293521976676429
A,shu,ʃu,138.36,138.75,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,266.42368871896053,168.69689994279707,7.911466815446957,177.0526737460809,202.18248053349177,66.96029883019817,389.9999999999864,136.2533245068753,135.96402436039622,0,0,323.84434148343644,0.8303701063678148
A,uy.ghur.lar.gha,uj,138.75,138.93,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,354.48804737901327,191.52670534192956,10.658296998609478,235.53278081896116,222.41183151508903,70.99424161890225,180.00000000000682,-137.71372670623563,3.747178434297493,40.78580382480368,0.22658779902667853,92.31167085653168,0.5128426158696011
A,uy.ghur.lar.gha,ʁur,138.93,139.02,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,222.5223963711163,209.74144345424816,1.0240630945759577,214.6383152277953,209.61986043737443,68.61731111174173,90.00000000000341,-14.33616679799195,-2.535828949267382,0,0,64.32479891904563,0.7147199879893689
A,uy.ghur.lar.gha,lar,139.02,139.11,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,212.6508293290305,208.41009315459297,0.34873600087072987,210.00349723713967,209.26709866678428,62.26462195332118,90.00000000000341,3.620143979411518,1.960101848722636,7.300263646499161,0.08111404051665427,42.681540448455735,0.4742393383161568
A,uy.ghur.lar.gha,ʁa,139.11,139.68,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,338.65562184469866,209.65444936523565,8.301665969494094,248.598056546763,333.89369313347834,67.59070785799553,578.4513142294259,-45.35347618244789,-44.56456540186043,532.0424352753719,0.9197704667403568,150.14230748579394,0.2595591085929219
A,dey.di.ghi.nim,dɛj,139.91,140.1,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,196.85467172978332,179.48871895095235,1.5988533445637003,189.60312465657,188.15421095582477,69.36638900319002,189.99999999999773,-121.68433878331722,-14.460813136621764,119.07630288214932,0.6267173835902671,28.582497405892585,0.15043419687312065
A,dey.di.ghi.nim,di,140.1,140.18,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,192.74333352032335,183.31709298239244,0.8680757888632709,189.32622550853685,192.18564536486085,64.95623122319024,79.99999999998408,11.702484482944456,4.556002586669883,68.64288228140936,0.8580360285177877,0,0
A,dey.di.ghi.nim,ʁi,140.18,140.29,4,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,192.7934150218649,189.7282633847664,0.27745399842538276,191.68349816772078,192.5676547281564,65.37873885818912,110.00000000001364,7.07137548970558,-1.6151881126034082,65.11745206276487,0.5919768369341527,110.00000000001364,1
A,dey.di.ghi.nim,nim,140.29,140.46,4,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,209.13289178853324,189.4223947019702,1.71375692580245,202.254727357323,208.22509216895148,65.41681482887215,169.9999999999875,19.92038240607249,-12.959899907951687,125.43225264130342,0.7378367802430156,1.680271086485163,0.00988394756756051
A,shu,ʃu,140.46,140.91,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,201.08784912415464,160.28281786639397,3.926473558476325,175.40545562602225,168.3484818854409,64.56508030301795,450.00000000001705,21.047925387474915,20.47526039440981,0,0,329.7814941749664,0.7328477648332309
A,öz,øz,141.28,141.68,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,253.27883064686395,204.25015366377076,3.724672033498038,242.65845065465285,216.31167099516725,68.54227092104713,400.0000000000057,41.733909307568176,-16.7986803449779,184.99344032358067,0.46248360080894513,0,0
A,ba.lang.lar.ni,ba,141.73,141.88,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,199.97879049689365,183.1146742069864,1.5251950687765028,185.11018661141105,184.9779865076103,64.36948760015567,150.00000000000568,-24.72394936089141,7.276592077482883,0,0,96.28664244283414,0.64191094961887
A,ba.lang.lar.ni,laŋ,141.88,142.14,4,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,197.43695979512268,187.78402185403857,0.8678132675800203,193.81785973253466,192.34910527695445,69.42779177130035,260.0000000000193,10.756309769641064,-6.235128938040472,93.93150989083664,0.36127503804165256,0,0
A,ba.lang.lar.ni,lar,142.14,142.36,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,190.3969191849331,176.21097957778738,1.3404757707719792,184.4972492970174,176.0897006357351,67.42207652954289,219.9999999999989,-9.688888917225666,5.554403935768449,36.69357471662238,0.16678897598464804,194.3467545586941,0.8833943389031595
A,ba.lang.lar.ni,ni,142.36,142.68,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,229.4348753651215,169.4638628768976,5.245284543289337,192.0963501515668,227.79296374022647,70.63483977656719,319.9999999999932,42.3461337490926,-7.476542450729543,273.05924734864107,0.8533101479645215,107.68367794702272,0.33651149358445315
A,shu,ʃu,143.49,143.67,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,206.06520653626245,185.86942152034692,1.785737849241395,196.36852052615563,198.21890293310204,63.41620176469297,180.00000000000682,-22.066427768716096,-22.066427768716096,0,0,180.00000000000682,1
A,uy.ghur.che,uj,143.67,143.89,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,353.5118163337315,182.49029303302885,11.447264545159614,236.16805588363948,209.72041799833832,67.14389840339632,219.9999999999989,135.1332783301492,-8.20464471561353,99.17903043097454,0.4508137746862502,10.958616958333778,0.04981189526515379
A,uy.ghur.che,ʁur,143.89,144.1,3,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,207.59791551529963,189.97469896743,1.535815992241414,200.40953909002653,195.99600152474295,64.68509929016975,210.00000000000796,-17.562246431998105,-17.313696451476915,0,0,210.00000000000796,1
A,uy.ghur.che,t͡ʃɛ,144.1,144.67,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,240.03512015707875,187.8098779026986,4.247670742204511,229.77928193660648,205.77452281165785,65.2325400610153,569.9999999999932,-39.65584625601971,-39.65584625601971,397.3711944605327,0.6971424464219955,13.960533493701632,0.02449216402403824
A,mek.tep.ler.ge,mɛk,144.67,144.88,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,196.24634689706284,177.84791239377395,1.704261104777668,189.3890431384121,192.46643644415093,67.976204436701,210.00000000000796,-37.6214885117107,8.32509770318357,210.00000000000796,1,38.47510713694646,0.1832147958902143
A,mek.tep.ler.ge,tɛp,144.88,145.14,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,202.4062900051105,105.98962015421048,11.199973672506736,180.30258521396016,138.0131000063719,63.620939649591215,259.9999999999909,128.61037132206712,121.20055620043844,46.696383349740245,0.17960147442208416,203.9858210818295,0.7845608503147563
A,mek.tep.ler.ge,lɛr,145.14,145.23,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,191.85151207969355,180.3981276626966,1.065669246521885,186.24389969635655,186.66181614027985,66.35019618727873,90.00000000000341,17.200677073411168,14.013308850317502,90.00000000000341,1,35.01298982092749,0.3890332202325129
