subject,word,syllable,start_time,end_time,word_len_syls,syl_position,closed_syl,is_initial,is_final,is_penultimate,is_first_heavy,is_last_heavy,preceding_heavy,following_heavy,gesture
A,uy.ghur.lar.gha,lar,139.0162,139.1062,4,2,True,False,False,True,False,True,True,False,0
A,uy.ghur.lar.gha,ʁa,139.1062,139.68465131422943,4,3,False,False,True,False,False,False,True,False,0
A,dey.di.ghi.nim,dɛj,139.9062,140.0962,4,0,True,True,False,False,True,False,False,True,0
A,dey.di.ghi.nim,di,140.0962,140.1762,4,1,False,False,False,False,False,False,True,True,0
A,dey.di.ghi.nim,ʁi,140.1762,140.2862,4,2,False,False,False,True,False,False,True,True,0
A,dey.di.ghi.nim,nim,140.2862,140.4562,4,3,True,False,True,False,False,True,True,False,0
A,shu,ʃu,140.4562,140.9062,1,0,False,True,True,False,False,False,False,False,0
A,öz,øz,141.2842,141.6842,1,0,True,True,True,False,True,True,False,False,0
A,ba.lang.lar.ni,ba,141.7342,141.8842,4,0,False,True,False,False,False,False,False,True,0
A,ba.lang.lar.ni,laŋ,141.8842,142.1442,4,1,True,False,False,False,True,False,False,True,0
A,ba.lang.lar.ni,lar,142.1442,142.3642,4,2,True,False,False,True,False,True,True,False,0
A,ba.lang.lar.ni,ni,142.3642,142.6842,4,3,False,False,True,False,False,False,True,False,0
A,shu,ʃu,143.4859,143.6659,1,0,False,True,True,False,False,False,False,False,0
A,uy.ghur.che,uj,143.6659,143.8859,3,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.che,ʁur,143.8859,144.0959,3,1,True,False,False,True,False,True,True,False,0
A,uy.ghur.che,t͡ʃɛ,144.0959,144.6659,3,2,False,False,True,False,False,False,True,False,0
A,mek.tep.ler.ge,mɛk,144.6659,144.8759,4,0,True,True,False,False,True,False,False,True,0
A,mek.tep.ler.ge,tɛp,144.8759,145.1359,4,1,True,False,False,False,False,False,True,True,0
A,mek.tep.ler.ge,lɛr,145.1359,145.2259,4,2,True,False,False,True,False,True,True,False,0
A,mek.tep.ler.ge,ɡɛ,145.2259,145.3259,4,3,False,False,True,False,False,False,True,False,0
A,bé.ring.lar,be,145.3259,145.5259,3,0,False,True,False,False,False,False,False,True,0
A,bé.ring.lar,riŋ,145.5259,145.7459,3,1,True,False,False,True,True,False,False,True,0
A,bé.ring.lar,lar,145.7459,146.0159,3,2,True,False,True,False,False,True,True,False,0
A,e.ger,ɛ,146.0459,146.0859,2,0,False,True,False,True,False,False,False,True,0
A,e.ger,ɡɛr,146.0859,146.2659,2,1,True,False,True,False,True,True,False,False,0
A,shu,ʃu,146.2659,146.3759,1,0,False,True,True,False,False,False,False,False,0
A,et.rap.ta,ɛt,146.3759,146.5359,3,0,True,True,False,False,True,False,False,True,0
A,et.rap.ta,rap,146.5359,146.7259,3,1,True,False,False,True,False,True,True,False,0
A,et.rap.ta,ta,146.7259,146.8059,3,2,False,False,True,False,False,False,True,False,0
A,uy.ghur.che,uj,146.8059,146.8659,3,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.che,ʁur,146.8659,146.9959,3,1,True,False,False,True,False,True,True,False,0
A,uy.ghur.che,t͡ʃɛ,146.9959,147.1459,3,2,False,False,True,False,False,False,True,False,0
A,mek.tep.ler,mɛk,147.1459,147.2759,3,0,True,True,False,False,True,False,False,True,0
A,mek.tep.ler,tɛp,147.2759,147.4759,3,1,True,False,False,True,False,False,True,True,0
A,mek.tep.ler,lɛr,147.4759,147.7059,3,2,True,False,True,False,False,True,True,False,0
A,bol.sa,bol,147.7059,147.8359,2,0,True,True,False,True,True,True,False,False,0
A,bol.sa,sa,147.8359,148.1659,2,1,False,False,True,False,False,False,True,False,0
A,me.si.len,mɛ,148.1659,148.2359,3,0,False,True,False,False,False,False,False,True,0
A,me.si.len,si,148.2359,148.3559,3,1,False,False,False,True,False,False,False,True,0
A,me.si.len,lɛn,148.3559,148.4559,3,2,True,False,True,False,True,True,False,False,0
A,qa.za.qis.tan.di.ki,qa,148.4559,148.5759,6,0,False,True,False,False,False,False,False,True,0
A,qa.za.qis.tan.di.ki,za,148.5759,148.6959,6,1,False,False,False,False,False,False,False,True,0
A,qa.za.qis.tan.di.ki,qis,148.6959,148.8059,6,2,True,False,False,False,True,False,False,True,0
A,qa.za.qis.tan.di.ki,tan,148.8059,149.0459,6,3,True,False,False,False,False,True,True,False,0
A,qa.za.qis.tan.di.ki,di,149.0459,149.1059,6,4,False,False,False,True,False,False,True,False,0
A,qa.za.qis.tan.di.ki,ki,149.1059,149.2159,6,5,False,False,True,False,False,False,True,False,0
A,uy.ghur.lar.ning,uj,149.2159,149.2859,4,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.lar.ning,ʁur,149.2859,149.4559,4,1,True,False,False,False,False,False,True,True,0
A,uy.ghur.lar.ning,lar,149.4559,149.6759,4,2,True,False,False,True,False,False,True,True,0
A,uy.ghur.lar.ning,niŋ,149.6759,149.9059,4,3,True,False,True,False,False,True,True,False,0
A,shun.daq,ʃun,150.3236,150.4936,2,0,True,True,False,True,True,False,False,True,0
A,shun.daq,daq,150.4936,150.6436,2,1,True,False,True,False,False,True,True,False,0
A,bir,bir,150.6436,150.9936,1,0,True,True,True,False,True,True,False,False,0
A,pur.set.li.ri,pur,151.0236,151.1336,4,0,True,True,False,False,True,False,False,True,0
A,pur.set.li.ri,sɛt,151.1336,151.4036,4,1,True,False,False,False,False,True,True,False,0
A,pur.set.li.ri,li,151.4036,151.4736,4,2,False,False,False,True,False,False,True,False,0
A,pur.set.li.ri,ri,151.4736,151.5836,4,3,False,False,True,False,False,False,True,False,0
A,bar,bar,151.5836,151.9836,1,0,True,True,True,False,True,True,False,False,0
A,mek.tep.ler,mɛk,152.0136,152.2536,3,0,True,True,False,False,True,False,False,True,0
A,mek.tep.ler,tɛp,152.2536,152.4936,3,1,True,False,False,True,False,False,True,True,0
A,mek.tep.ler,lɛr,152.4936,152.7036,3,2,True,False,True,False,False,True,True,False,0
A,bar,bar,152.7336,153.0836,1,0,True,True,True,False,True,True,False,False,0
A,em.di,ɛm,153.5635,153.7035,2,0,True,True,False,True,True,True,False,False,0
A,em.di,di,153.7035,153.7835,2,1,False,False,True,False,False,False,True,False,0
A,qir.ghi.zis.tan.da,qir,153.7835,153.9735,5,0,True,True,False,False,True,False,False,True,0
A,qir.ghi.zis.tan.da,ʁi,153.9735,154.0735,5,1,False,False,False,False,False,False,True,True,0
A,qir.ghi.zis.tan.da,zis,154.0735,154.1835,5,2,True,False,False,False,False,False,True,True,0
A,qir.ghi.zis.tan.da,tan,154.1835,154.3835,5,3,True,False,False,True,False,True,True,False,0
A,qir.ghi.zis.tan.da,da,154.3835,154.4735,5,4,False,False,True,False,False,False,True,False,0
A,bol.sa,bol,154.4735,154.6835,2,0,True,True,False,True,True,True,False,False,0
A,bol.sa,sa,154.6835,155.0835,2,1,False,False,True,False,False,False,True,False,0
A,mek.tep.ler,mɛk,155.1735,155.3935,3,0,True,True,False,False,True,False,False,True,0
A,mek.tep.ler,tɛp,155.3935,155.5835,3,1,True,False,False,True,False,False,True,True,0
A,mek.tep.ler,lɛr,155.5835,155.9035,3,2,True,False,True,False,False,True,True,False,0
A,bol.mi.si.mu,bol,155.9835,156.2535,4,0,True,True,False,False,True,True,False,False,0
A,bol.mi.si.mu,mi,156.2535,156.3535,4,1,False,False,False,False,False,False,True,False,0
A,bol.mi.si.mu,si,156.3535,156.5235,4,2,False,False,False,True,False,False,True,False,0
A,bol.mi.si.mu,mu,156.5235,156.6735,4,3,False,False,True,False,False,False,True,False,0
A,a.ta.a.ni.lar,a,156.6735,156.7735,5,0,False,True,False,False,False,False,False,True,0
A,a.ta.a.ni.lar,ta,156.7735,156.9335,5,1,False,False,False,False,False,False,False,True,0
A,a.ta.a.ni.lar,a,156.9335,157.0335,5,0,False,True,False,False,False,False,False,True,0
A,a.ta.a.ni.lar,ni,157.0335,157.0935,5,3,False,False,False,True,False,False,False,True,0
A,a.ta.a.ni.lar,lar,157.0935,157.5035,5,4,True,False,True,False,True,True,False,False,0
A,shu,ʃu,157.7714,157.9414,1,0,False,True,True,False,False,False,False,False,0
A,öy.de,øj,157.9414,158.2114,2,0,True,True,False,True,True,True,False,False,0
A,öy.de,dɛ,158.2114,158.6014,2,1,False,False,True,False,False,False,True,False,0
A,shu,ʃu,159.1121,159.66401680717948,1,0,False,True,True,False,False,False,False,False,0
A,uy.ghur.che,uj,159.66401680717948,159.8221,3,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.che,ʁur,159.8221,159.9521,3,1,True,False,False,True,False,True,True,False,0
A,uy.ghur.che,t͡ʃɛ,159.9521,160.0821,3,2,False,False,True,False,False,False,True,False,0
A,gep,ɡɛp,160.0821,160.2721,1,0,True,True,True,False,True,True,False,False,0
A,qil.sun,qil,160.2721,160.3621,2,0,True,True,False,True,True,False,False,True,0
A,qil.sun,sun,160.3621,160.5821,2,1,True,False,True,False,False,True,True,False,0
A,ba.li.lar.gha,ba,160.5821,160.7421,4,0,False,True,False,False,False,False,False,True,0
A,ba.li.lar.gha,li,160.7421,160.8421,4,1,False,False,False,False,False,False,False,True,0
A,ba.li.lar.gha,lar,160.8421,161.0121,4,2,True,False,False,True,True,True,False,False,0
A,ba.li.lar.gha,ʁa,161.0121,161.2721,4,3,False,False,True,False,False,False,True,False,0
A,öz.bé.kis.tan.di.mu,øz,161.2721,161.4421,6,0,True,True,False,False,True,False,False,True,0
A,öz.bé.kis.tan.di.mu,be,161.4421,161.5421,6,1,False,False,False,False,False,False,True,True,0
A,öz.bé.kis.tan.di.mu,kis,161.5421,161.6621,6,2,True,False,False,False,False,False,True,True,0
A,öz.bé.kis.tan.di.mu,tan,161.6621,161.9121,6,3,True,False,False,False,False,True,True,False,0
A,öz.bé.kis.tan.di.mu,di,161.9121,162.0221,6,4,False,False,False,True,False,False,True,False,0
A,öz.bé.kis.tan.di.mu,mu,162.0221,162.1621,6,5,False,False,True,False,False,False,True,False,0
A,shu,ʃu,162.1621,162.7021,1,0,False,True,True,False,False,False,False,False,0
A,bu,bu,163.1502,163.3602,1,0,False,True,True,False,False,False,False,False,0
A,bek,bɛk,163.3602,163.6302,1,0,True,True,True,False,True,True,False,False,0
A,mu.him,mu,163.6302,163.8002,2,0,False,True,False,True,False,False,False,True,0
A,mu.him,him,163.8002,164.0602,2,1,True,False,True,False,True,True,False,False,0
A,ma,ma,164.0602,164.2302,1,0,False,True,True,False,False,False,False,False,0
A,biz.mu,biz,164.2302,164.5102,2,0,True,True,False,True,True,True,False,False,0
A,biz.mu,mu,164.5102,164.6302,2,1,False,False,True,False,False,False,True,False,0
A,men,mɛn,164.6302,164.8502,1,0,True,True,True,False,True,True,False,False,0
A,ö.zem.ni,ø,164.8502,164.8902,3,0,False,True,False,False,False,False,False,True,0
A,ö.zem.ni,zɛm,164.8902,165.1102,3,1,True,False,False,True,True,True,False,False,0
A,ö.zem.ni,ni,165.1102,165.1702,3,2,False,False,True,False,False,False,True,False,0
A,ba.ya,ba,165.1702,165.3302,2,0,False,True,False,True,False,False,False,False,0
A,ba.ya,ja,165.3302,165.3902,2,1,False,False,True,False,False,False,False,False,0
A,mi.sal,mi,165.3902,165.5102,2,0,False,True,False,True,False,False,False,True,0
A,mi.sal,sal,165.5102,165.7402,2,1,True,False,True,False,True,True,False,False,0
A,qi.lip,qi,165.7402,165.9002,2,0,False,True,False,True,False,False,False,True,0
A,qi.lip,lip,165.9002,166.1202,2,1,True,False,True,False,True,True,False,False,0
A,éy.tip,ej,166.1202,166.2402,2,0,True,True,False,True,True,False,False,True,0
A,éy.tip,tip,166.2402,166.3702,2,1,True,False,True,False,False,True,True,False,0
A,ber.dim.ghu,bɛr,166.3702,166.5302,3,0,True,True,False,False,True,False,False,True,0
A,ber.dim.ghu,dim,166.5302,166.6802,3,1,True,False,False,True,False,True,True,False,0
A,ber.dim.ghu,ʁu,166.6802,166.8802,3,2,False,False,True,False,False,False,True,False,0
A,öy.de,øj,166.8802,167.0802,2,0,True,True,False,True,True,True,False,False,0
A,öy.de,dɛ,167.0802,167.3302,2,1,False,False,True,False,False,False,True,False,0
A,a.ta.a.ni.miz,a,167.6133,167.7033,5,0,False,True,False,False,False,False,False,True,0
A,a.ta.a.ni.miz,ta,167.7033,167.8533,5,1,False,False,False,False,False,False,False,True,0
A,a.ta.a.ni.miz,a,167.8533,167.9033,5,0,False,True,False,False,False,False,False,True,0
A,a.ta.a.ni.miz,ni,167.9033,167.9633,5,3,False,False,False,True,False,False,False,True,0
A,a.ta.a.ni.miz,miz,167.9633,168.2833,5,4,True,False,True,False,True,True,False,False,0
A,biz.ni,biz,168.2833,168.4933,2,0,True,True,False,True,True,True,False,False,0
A,biz.ni,ni,168.4933,168.5533,2,1,False,False,True,False,False,False,True,False,0
A,pe.qet,pɛ,168.5533,168.7133,2,0,False,True,False,True,False,False,False,True,0
A,pe.qet,qɛt,168.7133,168.9933,2,1,True,False,True,False,True,True,False,False,0
A,uy.ghur.che,uj,168.9933,169.1133,3,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.che,ʁur,169.1133,169.2333,3,1,True,False,False,True,False,True,True,False,0
A,uy.ghur.che,t͡ʃɛ,169.2333,169.3433,3,2,False,False,True,False,False,False,True,False,0
A,söz.let.kü.zet.ti,søz,169.3433,169.5333,5,0,True,True,False,False,True,False,False,True,0
A,söz.let.kü.zet.ti,lɛt,169.5333,169.6833,5,1,True,False,False,False,False,False,True,True,0
A,söz.let.kü.zet.ti,ky,169.6833,169.7733,5,2,False,False,False,False,False,False,True,True,0
A,söz.let.kü.zet.ti,zɛt,169.7733,169.9933,5,3,True,False,False,True,False,True,True,False,0
A,söz.let.kü.zet.ti,ti,169.9933,170.2233,5,4,False,False,True,False,False,False,True,False,0
A,shu.nga,ʃu,170.89,171.07,2,0,False,True,False,True,False,False,False,False,0
A,shu.nga,ŋa,171.07,171.2,2,1,False,False,True,False,False,False,False,False,0
A,biz,biz,171.2,171.4,1,0,True,True,True,False,True,True,False,False,0
A,hem.mi.miz,hɛm,171.4,171.6,3,0,True,True,False,False,True,False,False,True,0
A,hem.mi.miz,mi,171.6,171.76,3,1,False,False,False,True,False,False,True,True,0
A,hem.mi.miz,miz,171.76,172.1,3,2,True,False,True,False,False,True,True,False,0
A,hem.mi.miz.ning,hɛm,172.16,172.3,4,0,True,True,False,False,True,False,False,True,0
A,hem.mi.miz.ning,mi,172.3,172.39,4,1,False,False,False,False,False,False,True,True,0
A,hem.mi.miz.ning,miz,172.39,172.59,4,2,True,False,False,True,False,False,True,True,0
A,hem.mi.miz.ning,niŋ,172.59,172.9,4,3,True,False,True,False,False,True,True,False,0
A,al.te,al,172.9,173.1,2,0,True,True,False,True,True,True,False,False,0
A,al.te,tɛ,173.1,173.2,2,1,False,False,True,False,False,False,True,False,0
A,ba.la,ba,173.2,173.31,2,0,False,True,False,True,False,False,False,False,0
A,ba.la,la,173.31,173.49,2,1,False,False,True,False,False,False,False,False,0
A,öy.de,øj,173.49,173.7,2,0,True,True,False,True,True,True,False,False,0
A,öy.de,dɛ,173.7,173.9546298305467,2,1,False,False,True,False,False,False,True,False,0
A,hem.mi.miz.ning,hɛm,174.25,174.4,4,0,True,True,False,False,True,False,False,True,0
A,hem.mi.miz.ning,mi,174.4,174.48,4,1,False,False,False,False,False,False,True,True,0
A,hem.mi.miz.ning,miz,174.48,174.65,4,2,True,False,False,True,False,False,True,True,0
A,hem.mi.miz.ning,niŋ,174.65,174.78,4,3,True,False,True,False,False,True,True,False,0
A,uy.ghur.chi.si,uj,174.78,174.91,4,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.chi.si,ʁur,174.91,175.06,4,1,True,False,False,False,False,True,True,False,0
A,uy.ghur.chi.si,t͡ʃi,175.06,175.18,4,2,False,False,False,True,False,False,True,False,0
A,uy.ghur.chi.si,si,175.18,175.3,4,3,False,False,True,False,False,False,True,False,0
A,yax.shi,jaχ,175.3,175.53,2,0,True,True,False,True,True,True,False,False,0
A,yax.shi,ʃi,175.53,175.81518358252444,2,1,False,False,True,False,False,False,True,False,0
A,ma.na,ma,176.3221,176.4321,2,0,False,True,False,True,False,False,False,False,0
A,ma.na,na,176.4321,176.5221,2,1,False,False,True,False,False,False,False,False,0
A,kel.gü.si.de,kɛl,176.5221,176.7621,4,0,True,True,False,False,True,True,False,False,0
A,kel.gü.si.de,ɡy,176.7621,176.8721,4,1,False,False,False,False,False,False,True,False,0
A,kel.gü.si.de,si,176.8721,176.9921,4,2,False,False,False,True,False,False,True,False,0
A,kel.gü.si.de,dɛ,176.9921,177.1121,4,3,False,False,True,False,False,False,True,False,0
A,es.qat.ti,ɛs,177.1121,177.3021,3,0,True,True,False,False,True,False,False,True,0
A,es.qat.ti,qat,177.3021,177.5821,3,1,True,False,False,True,False,True,True,False,0
A,es.qat.ti,ti,177.5821,177.8221,3,2,False,False,True,False,False,False,True,False,0
A,köp.li.ri,køp,178.32,178.56,3,0,True,True,False,False,True,True,False,False,0
A,köp.li.ri,li,178.56,178.66,3,1,False,False,False,True,False,False,True,False,0
A,köp.li.ri,ri,178.66,178.73,3,2,False,False,True,False,False,False,True,False,0
A,ma.nga,ma,178.73,178.83,2,0,False,True,False,True,False,False,False,False,0
A,ma.nga,ŋa,178.83,178.95,2,1,False,False,True,False,False,False,False,False,0
A,dé.gen.ti,de,178.95,179.09,3,0,False,True,False,False,False,False,False,True,0
A,dé.gen.ti,ɡɛn,179.09,179.32,3,1,True,False,False,True,True,True,False,False,0
A,dé.gen.ti,ti,179.32,179.46,3,2,False,False,True,False,False,False,True,False,0
A,men,mɛn,179.46,179.74,1,0,True,True,True,False,True,True,False,False,0
A,a.shu,a,179.74,179.81,2,0,False,True,False,True,False,False,False,False,0
A,a.shu,ʃu,179.81,179.96,2,1,False,False,True,False,False,False,False,False,0
A,uy.ghur.che,uj,179.96,180.04,3,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.che,ʁur,180.04,180.2,3,1,True,False,False,True,False,True,True,False,0
A,uy.ghur.che,t͡ʃɛ,180.2,180.5,3,2,False,False,True,False,False,False,True,False,0
A,shu,ʃu,180.81,180.93,1,0,False,True,True,False,False,False,False,False,0
A,as.pi.ran.tor.gha,as,180.93,181.08,5,0,True,True,False,False,True,False,False,True,0
A,as.pi.ran.tor.gha,pi,181.08,181.18,5,1,False,False,False,False,False,False,True,True,0
A,as.pi.ran.tor.gha,ran,181.18,181.32,5,2,True,False,False,False,False,False,True,True,0
A,as.pi.ran.tor.gha,tor,181.32,181.54,5,3,True,False,False,True,False,True,True,False,0
A,as.pi.ran.tor.gha,ʁa,181.54,181.69,5,4,False,False,True,False,False,False,True,False,0
A,ki.rip,ki,181.69,181.87,2,0,False,True,False,True,False,False,False,True,0
A,ki.rip,rip,181.87,182.14,2,1,True,False,True,False,True,True,False,False,0
A,he,hɛ,182.46604660713692,182.91,1,0,False,True,True,False,False,False,False,False,0
A,shu,ʃu,182.91,183.11,1,0,False,True,True,False,False,False,False,False,0
A,dis.sér.tat.si.yi.si,dis,183.11,183.38,6,0,True,True,False,False,True,False,False,True,0
A,dis.sér.tat.si.yi.si,ser,183.38,183.52,6,1,True,False,False,False,False,False,True,True,0
A,dis.sér.tat.si.yi.si,tat,183.52,183.8,6,2,True,False,False,False,False,True,True,False,0
A,dis.sér.tat.si.yi.si,si,183.8,183.92,6,3,False,False,False,False,False,False,True,False,0
A,dis.sér.tat.si.yi.si,ji,183.92,184.04,6,4,False,False,False,True,False,False,True,False,0
A,dis.sér.tat.si.yi.si,si,184.04,184.32413126918246,6,3,False,False,False,False,False,False,True,False,0
A,mu.shun.daq,mu,184.7716,184.8616,3,0,False,True,False,False,False,False,False,True,0
A,mu.shun.daq,ʃun,184.8616,184.9916,3,1,True,False,False,True,True,False,False,True,0
A,mu.shun.daq,daq,184.9916,185.0816,3,2,True,False,True,False,False,True,True,False,0
A,ish.lar.ni,iʃ,185.0816,185.1516,3,0,True,True,False,False,True,False,False,True,0
A,ish.lar.ni,lar,185.1516,185.2716,3,1,True,False,False,True,False,True,True,False,0
A,ish.lar.ni,ni,185.2716,185.3416,3,2,False,False,True,False,False,False,True,False,0
A,qil.ghan.da,qil,185.3416,185.5016,3,0,True,True,False,False,True,False,False,True,0
A,qil.ghan.da,ʁan,185.5016,185.6716,3,1,True,False,False,True,False,True,True,False,0
A,qil.ghan.da,da,185.6716,185.7516,3,2,False,False,True,False,False,False,True,False,0
A,uy.ghur.chi.ni,uj,185.7516,185.9516,4,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.chi.ni,ʁur,185.9516,186.0916,4,1,True,False,False,False,False,True,True,False,0
A,uy.ghur.chi.ni,t͡ʃi,186.0916,186.3116,4,2,False,False,False,True,False,False,True,False,0
A,uy.ghur.chi.ni,ni,186.3116,186.4316,4,3,False,False,True,False,False,False,True,False,0
A,o.qup,o,186.4316,186.5316,2,0,False,True,False,True,False,False,False,True,0
A,o.qup,qup,186.5316,186.6916,2,1,True,False,True,False,True,True,False,False,0
A,ne.ge,nɛ,186.6916,186.9216,2,0,False,True,False,True,False,False,False,False,0
A,ne.ge,ɡɛ,186.9216,187.0216,2,1,False,False,True,False,False,False,False,False,0
A,ba.rat.ti,ba,187.0216,187.1516,3,0,False,True,False,False,False,False,False,True,0
A,ba.rat.ti,rat,187.1516,187.3516,3,1,True,False,False,True,True,True,False,False,0
A,ba.rat.ti,ti,187.3516,187.4316,3,2,False,False,True,False,False,False,True,False,0
A,bu,bu,187.4316,187.5616,1,0,False,True,True,False,False,False,False,False,0
A,qiz,qiz,187.5616,187.7916,1,0,True,True,True,False,True,True,False,False,0
A,dey.ti,dɛj,187.7916,187.9516,2,0,True,True,False,True,True,True,False,False,0
A,dey.ti,ti,187.9516,188.3416,2,1,False,False,True,False,False,False,True,False,0
A,lé.kin,le,188.6321,188.7221,2,0,False,True,False,True,False,False,False,True,0
A,lé.kin,kin,188.7221,188.8621,2,1,True,False,True,False,True,True,False,False,0
A,ma.na,ma,188.8621,188.9721,2,0,False,True,False,True,False,False,False,False,0
A,ma.na,na,188.9721,189.0721,2,1,False,False,True,False,False,False,False,False,0
A,a.mé.ri.ki.gha,a,189.0721,189.1421,5,0,False,True,False,False,False,False,False,False,0
A,a.mé.ri.ki.gha,me,189.1421,189.3021,5,1,False,False,False,False,False,False,False,False,0
A,a.mé.ri.ki.gha,ri,189.3021,189.4021,5,2,False,False,False,False,False,False,False,False,0
A,a.mé.ri.ki.gha,ki,189.4021,189.4821,5,3,False,False,False,True,False,False,False,False,0
A,a.mé.ri.ki.gha,ʁa,189.4821,189.5421,5,4,False,False,True,False,False,False,False,False,0
A,ké.lip,ke,189.5421,189.6221,2,0,False,True,False,True,False,False,False,True,0
A,ké.lip,lip,189.6221,189.7421,2,1,True,False,True,False,True,True,False,False,0
A,ders,dɛrs,189.7421,190.0521,1,0,True,True,True,False,True,True,False,False,0
A,ö.ti.wa.ti.men,ø,190.0521,190.1421,5,0,False,True,False,False,False,False,False,True,0
A,ö.ti.wa.ti.men,ti,190.1421,190.2721,5,1,False,False,False,False,False,False,False,True,0
A,ö.ti.wa.ti.men,wa,190.2721,190.3621,5,2,False,False,False,False,False,False,False,True,0
A,ö.ti.wa.ti.men,ti,190.3621,190.4621,5,1,False,False,False,False,False,False,False,True,0
A,ö.ti.wa.ti.men,mɛn,190.4621,190.6521,5,4,True,False,True,False,True,True,False,False,0
A,ma.na,ma,190.6521,190.7921,2,0,False,True,False,True,False,False,False,False,0
A,ma.na,na,190.7921,190.9221,2,1,False,False,True,False,False,False,False,False,0
A,shu,ʃu,191.3668,191.5568,1,0,False,True,True,False,False,False,False,False,0
A,pi.sha.ni.gha,pi,191.5568,191.6768,4,0,False,True,False,False,False,False,False,False,0
A,pi.sha.ni.gha,ʃa,191.6768,191.8868,4,1,False,False,False,False,False,False,False,False,0
A,pi.sha.ni.gha,ni,191.8868,191.9768,4,2,False,False,False,True,False,False,False,False,0
A,pi.sha.ni.gha,ʁa,191.9768,192.1865,4,3,False,False,True,False,False,False,False,False,0
A,pi.sha.ni.gha,pi,192.4486,192.5386,4,0,False,True,False,False,False,False,False,False,0
A,pi.sha.ni.gha,ʃa,192.5386,192.7486,4,1,False,False,False,False,False,False,False,False,0
A,pi.sha.ni.gha,ni,192.7486,192.8286,4,2,False,False,False,True,False,False,False,False,0
A,pi.sha.ni.gha,ʁa,192.8286,192.9086,4,3,False,False,True,False,False,False,False,False,0
A,yé.zi.lip.ti.ken,je,192.9086,193.0886,5,0,False,True,False,False,False,False,False,True,0
A,yé.zi.lip.ti.ken,zi,193.0886,193.1986,5,1,False,False,False,False,False,False,False,True,0
A,yé.zi.lip.ti.ken,lip,193.1986,193.3286,5,2,True,False,False,False,True,False,False,True,0
A,yé.zi.lip.ti.ken,ti,193.3286,193.4386,5,3,False,False,False,True,False,False,True,True,0
A,yé.zi.lip.ti.ken,kɛn,193.4386,193.6586,5,4,True,False,True,False,False,True,True,False,0
A,shu,ʃu,193.6586,194.1486,1,0,False,True,True,False,False,False,False,False,0
A,a.shun.daq,a,194.3714,194.4614,3,0,False,True,False,False,False,False,False,True,0
A,a.shun.daq,ʃun,194.4614,194.6014,3,1,True,False,False,True,True,False,False,True,0
A,a.shun.daq,daq,194.6014,194.7314,3,2,True,False,True,False,False,True,True,False,0
A,o.qup,o,194.7314,194.7914,2,0,False,True,False,True,False,False,False,True,0
A,o.qup,qup,194.7914,195.0014,2,1,True,False,True,False,True,True,False,False,0
A,qoy.sang.lar,qoj,195.0014,195.1614,3,0,True,True,False,False,True,False,False,True,0
A,qoy.sang.lar,saŋ,195.1614,195.4214,3,1,True,False,False,True,False,False,True,True,0
A,qoy.sang.lar,lar,195.4214,195.71025259146685,3,2,True,False,True,False,False,True,True,False,0
A,bir,bir,196.0414,196.1714,1,0,True,True,True,False,True,True,False,False,0
A,kü.ni,ky,196.1714,196.2914,2,0,False,True,False,True,False,False,False,False,0
A,kü.ni,ni,196.2914,196.3614,2,1,False,False,True,False,False,False,False,False,0
A,e.mes,ɛ,196.3614,196.3914,2,0,False,True,False,True,False,False,False,True,0
A,e.mes,mɛs,196.3914,196.5914,2,1,True,False,True,False,True,True,False,False,0
A,bir,bir,196.5914,196.7214,1,0,True,True,True,False,True,True,False,False,0
A,kü.ni,ky,196.7214,196.8414,2,0,False,True,False,True,False,False,False,False,0
A,kü.ni,ni,196.8414,196.9014,2,1,False,False,True,False,False,False,False,False,0
A,shu,ʃu,196.9014,197.17223116584725,1,0,False,True,True,False,False,False,False,False,0
A,pay.di.si,paj,197.17223116584725,197.4914,3,0,True,True,False,False,True,True,False,False,0
A,pay.di.si,di,197.4914,197.5714,3,1,False,False,False,True,False,False,True,False,0
A,pay.di.si,si,197.5714,197.7114,3,2,False,False,True,False,False,False,True,False,0
A,té.gip,te,197.7114,197.9214,2,0,False,True,False,True,False,False,False,True,0
A,té.gip,ɡip,197.9214,198.1014,2,1,True,False,True,False,True,True,False,False,0
A,qa.li.du,qa,198.1014,198.2314,3,0,False,True,False,False,False,False,False,False,0
A,qa.li.du,li,198.2314,198.3614,3,1,False,False,False,True,False,False,False,False,0
A,qa.li.du,du,198.3614,198.7214,3,2,False,False,True,False,False,False,False,False,0
A,biz,biz,199.0321,199.2421,1,0,True,True,True,False,True,True,False,False,0
A,bil.mey.miz,bil,199.2421,199.4621,3,0,True,True,False,False,True,False,False,True,0
A,bil.mey.miz,mɛj,199.4621,199.6921,3,1,True,False,False,True,False,False,True,True,0
A,bil.mey.miz,miz,199.6921,199.9521,3,2,True,False,True,False,False,True,True,False,0
A,kel.gü.si.de,kɛl,200.1221,200.3221,4,0,True,True,False,False,True,True,False,False,0
